Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,imPark 101 Bedford Ave - Tesla Destination,101  Bedford Ave,,Brooklyn,NY,11211,,718-387-1737  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720014,-73.954550,11/03/2020,114918,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,MARINA COURT,422 East Boston Post Road,,Mamaroneck,NY,10543,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,3,,,SemaCharge Network,https://semaconnect.com/,GPS,40.950688,-73.730248,04/06/2021,171418,2021-04-06 00:16:21,,,,,J1772
ELEC,HUDSON PRESERVE BLDG 6 #8,913 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731922,-73.724144,04/06/2021,143224,2021-04-06 00:24:53,,,,,J1772
ELEC,Capital Region Welcome Center,I-87 N,,Hannacroix,NY,12087,,518-436-2831,E,,Public,Welcome center business hours,,,,2,,Non-Networked,,GPS,42.428584,-73.802626,03/03/2020,117743,2021-03-11 23:22:17,P,,,01/01/2019,CHADEMO J1772COMBO
ELEC,Amagansett Village Parking Lot,215 Main St,,Amagansett,NY,11954,,866-816-7584,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,EV Connect,http://evconnect.com/,GPS,40.975937,-72.142269,07/13/2020,163946,2021-03-11 23:22:17,P,,,06/26/2020,J1772
ELEC,TOWN OF BABYLON TOWN HALL 1,N Indiana Ave,,Lindenhurst,NY,11757,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.703615,-73.376144,04/06/2021,162286,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon Parking - Omni Parking,159 W 68th Street,Entrance on 179 W 68th St or 184 W 69th St between Broadway & Amsterdam Ave.,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.776152,-73.982820,04/05/2021,154593,2021-04-05 22:55:21,,,,,J1772
ELEC,Icon Parking Independent - Tesla Destination,417  E 71st St,,New York,NY,10021,,212-288-6874  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766976,-73.955645,11/03/2020,115129,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Icon Parking - One Lincoln Plaza,20 W 64th Street,Located at B1,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.771626,-73.981032,04/05/2021,164681,2021-04-05 22:55:21,,,,,J1772
ELEC,SUNY BUFFALO PARKER 7,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951165,-78.822439,04/06/2021,182224,2021-04-06 00:24:53,,,,,J1772
ELEC,The Farmhouse Bed and Breakfast - Tesla Destination,1855 Depot Ln,,Cutchogue,NY,11935,,631-734-8539  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.015587,-72.489904,11/03/2020,114931,2021-03-11 23:22:17,P,,,09/01/2016,J1772 TESLA
ELEC,ATRIUM EVCHARGE PARKPLAZA EV3,56 Clifton Country Rd,,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.856365,-73.783200,04/06/2021,175311,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,155 E 29th St,,New York,NY,10016,,212-684-8259  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742968,-73.980565,11/03/2020,115022,2021-03-11 23:22:17,P,,,05/01/2016,J1772 TESLA
ELEC,Sylvan Parking 136-33 37th Ave - Tesla Destination,136-33 37th Ave,,Flushing,NY,11354,,718-762-2729  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.762206,-73.830022,11/03/2020,150586,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,BEVERWYCK STATION 4,12 Hickory Dr,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.659280,-73.836850,04/06/2021,164421,2021-04-06 00:24:53,,,,,J1772
ELEC,EVPASS FYTCT-3,599 Towne Dr,,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.033478,-76.018272,04/06/2021,180177,2021-04-06 00:24:53,,,,,J1772
ELEC,Hampton Inn LaGuardia Airport - Tesla Destination,102-40 Ditmars Blvd,,East Elmhurst,NY,11369,,718-672-6600  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767871,-73.867659,11/03/2020,114937,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,2 WEST AVE 2 WEST 1.3,2 West Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.084282,-73.802980,04/06/2021,182001,2021-04-06 00:24:53,,,,,J1772
ELEC,BEAM CHARGING MINETTA GARAGE,122 W 3rd St,,New York,NY,10012,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.730485,-74.000728,04/06/2021,162496,2021-04-06 00:24:53,,,,,J1772
ELEC,375 Hudson St Icon Parking,375 Hudson Street,Located between King St & Houston St.,New York,NY,10014,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.728704,-74.007650,04/05/2021,170049,2021-04-05 22:55:21,,,,,J1772
ELEC,U OF R HOSP SEC D BLUE,110 Crittenden Blvd,,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.123421,-77.622592,04/06/2021,149920,2021-04-06 00:24:53,,,,,J1772
ELEC,TOWNOFHEMPSTEAD EAST MARINA 2,1501 Lido Blvd,,Point Lookout,NY,11569,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592434,-73.584292,04/06/2021,180138,2021-04-06 00:24:53,,,,,J1772
ELEC,SHINEMAN SOUTH SHINEMAN 03,309 Washington Blvd SUNY Oswego PERMIT REQUIR,,Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.454273,-76.537776,04/06/2021,180160,2021-04-06 00:24:53,,,,,J1772
ELEC,RPI 1 GARAGE L1 S1,77 College Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.727521,-73.681147,04/06/2021,173930,2021-04-06 00:24:53,,,,,J1772
ELEC,600 RIVER ROAD 600 RIVER 92107,600 River Rd,,North Tonawanda,NY,14120,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035553,-78.887120,04/06/2021,174929,2021-04-06 00:24:53,,,,,J1772
ELEC,PEPSICO INC STATION 2,100 E Stevens Ave,,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.095215,-73.774750,04/06/2021,154053,2021-04-06 00:24:53,,,,,J1772
ELEC,SUNY NEW PALTZ WALLKILL 2,61 Southside Ave,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.741501,-74.088157,04/06/2021,122785,2021-04-06 00:24:53,,,,,J1772
ELEC,Cliff's Elbow Too,1085 Franklinville Rd,Located at Main Rd and Aldrich Ln,Laurel,NY,11948,,631-298-3262,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,40.968038,-72.562787,03/03/2020,64705,2021-03-11 23:22:17,P,,,08/01/2014,J1772
ELEC,CHATHAM EVC CHATHAM,51 Railroad Ave,,Chatham,NY,12037,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.363258,-73.594529,04/06/2021,162257,2021-04-06 00:24:53,,,,,J1772
ELEC,Long View Lodge,681 Deerland Rd,,Long Lake,NY,12847,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.948810,-74.451430,04/08/2020,154920,2021-03-11 23:22:17,P,,,04/13/2019,J1772
ELEC,Bristol Harbour Resort,5410 Seneca Point Rd,,Canandaigua,NY,14424,,585-396-0060,E,,Public,Resort business hours; guest and visitor use only,,,1,,,Non-Networked,,GPS,42.753957,-77.336811,06/09/2020,62508,2021-03-11 23:22:17,P,,,07/15/2014,J1772
ELEC,LaGrangeville Tops Market,16 John J Wagner Way,,LaGrangeville,NY,12540,,855-900-7584,E,,Public,24 hours daily,,,,4,,Greenlots,http://greenlots.com/,200-9,41.667907,-73.795294,04/06/2021,164367,2021-04-06 01:16:39,,,,,CHADEMO J1772COMBO
ELEC,Walgreens,589 Prospect Ave,,Brooklyn,NY,11215,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,40.656459,-73.977527,03/25/2021,93308,2021-03-25 01:01:24,,,,,CHADEMO J1772COMBO
ELEC,HOTEL INN AT THE FALL,50 Red Oaks Mill Rd,,Poughkeepsie,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.654736,-73.870968,04/06/2021,162326,2021-04-06 00:24:53,,,,,J1772
ELEC,RTS BAYTOWNE 2,Baytowne Plaza 1900 Empire Blvd,,Webster,NY,14580,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.192290,-77.499040,04/06/2021,169289,2021-04-06 00:24:53,,,,,J1772
ELEC,New Castle Town,200 S Greeley Ave,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.155422,-73.774644,04/08/2020,123079,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,Dana Ford Lincoln,266 W Service Rd,,Staten Island,NY,10314,,718-983-8700,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,Non-Networked,,GPS,40.587162,-74.194747,09/03/2020,64140,2021-03-11 23:22:17,P,,,11/01/2014,J1772
ELEC,Finger Lakes Welcome Center,35 Lake Front Dr,,Geneva,NY,14456,,315-787-0052,E,,Public,24 hours daily; no overnight parking,,,4,,,Non-Networked,,GPS,42.870128,-76.977625,06/09/2020,117604,2021-03-11 23:22:17,P,,,05/01/2018,J1772
ELEC,Calspan Corp Flight Research Center,2041 Niagara Falls Blvd,,Niagara Falls,NY,14034,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,2,,,EV Connect,http://evconnect.com/,200-8,43.099710,-78.939097,04/08/2020,94826,2021-03-11 23:22:17,P,,,07/07/2014,J1772
ELEC,Thruway Nissan,79 Route 17K,,Newburgh,NY,12550,,845-562-1000,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,41.504105,-74.068916,06/09/2020,44174,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,BURNS MGT HV 3,102 Bleeker Rd,,Guilderland,NY,12084,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.690962,-73.887467,04/06/2021,173885,2021-04-06 00:24:53,,,,,J1772
ELEC,MUNICIPAL EVSE HOCKE RINK 2,Fire rd,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.322010,-73.665310,04/06/2021,155263,2021-04-06 00:24:53,,,,,J1772
ELEC,GREATNECK PLAZA PLAZA CENTER,2 Gussack Plaza,,Great Neck,NY,11022,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.787424,-73.729999,04/06/2021,162375,2021-04-06 00:24:53,,,,,J1772
ELEC,GGMC Parking E 74th Street - Tesla Destination,300  E 74th St,,New York,NY,10021,,212-988-8026  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.769925,-73.957476,11/03/2020,115084,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Bay Ridge Municipal Parking Garage,8501 5th Ave,Located on the 3rd floor,Brooklyn,NY,11209,,718-439-5699  866-816-7584,E,,Public,24 hours daily,,,5,,,EV Connect,http://evconnect.com/,200-8,40.622150,-74.025650,04/08/2020,65288,2021-03-11 23:22:17,LG,,,06/01/2015,J1772
ELEC,Holiday Inn Express Olean - Tesla Destination,101 Main St,,Olean,NY,14760,,716-375-1000  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.087509,-78.429090,11/03/2020,115202,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Marcellus Village Police Department,6 Slocombe Ave,,Marcellus,NY,13108,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,200-9,42.982820,-76.341410,04/08/2020,94849,2021-03-11 23:22:17,LG,,,04/12/2017,J1772
ELEC,Best Western Maple City Inn - Tesla Destination,1 Canisteo Square,,Hornell,NY,14843,,607-324-4300  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.322850,-77.662418,11/03/2020,114952,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,SOLVAY LIBRARY STATION 1,615 Woods Rd,,Syracuse,NY,13209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.057832,-76.207413,04/06/2021,162144,2021-04-06 00:24:53,,,,,J1772
ELEC,1741 RT 9 EV 3,1741 U.S. 9,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.869220,-73.773080,04/06/2021,185435,2021-04-06 00:24:53,,,,,J1772
ELEC,Village of Spencerport - Town Hall,27 West Ave,Located behind the Village office at South Union Street (Rt. 259),Spencerport,NY,14559,,585-352-4771,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.191311,-77.801933,06/09/2020,63140,2021-03-11 23:22:17,LG,,,07/20/2014,J1772
ELEC,TCR TOWNE EV STATION 1,12 California ave,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.704074,-73.813791,04/06/2021,181867,2021-04-06 00:24:53,,,,,J1772
ELEC,HABBERSTAD BMW HUNTINGTON 01,959 E Jericho Turnpike,,Huntington Station,NY,11746,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.835827,-73.374542,04/06/2021,162414,2021-04-06 00:24:53,,,,,J1772
ELEC,Paumanok Vineyards - Tesla Destination,1074 Main Rd,,Aquebogue,NY,11931,,631-722-8800  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.948725,-72.602594,11/03/2020,114880,2021-03-11 23:22:17,P,,,09/01/2017,TESLA
ELEC,SAMARITAN TROY FLR 1 EV 1,2215 Burdett Ave,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.734470,-73.673100,04/06/2021,185305,2021-04-06 00:24:53,,,,,J1772
ELEC,Continuum - Tesla Destination,55 Bank St,,White Plains,NY,10606,,914-368-9151  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.029402,-73.774815,11/03/2020,115248,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,ULSTER COUNTY DSS 2,1 Development Court,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.947950,-73.996324,04/06/2021,180145,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon 376 Greenwich Street - Tesla Destination,376 Greenwich St,,New York,NY,10013,,212-227-7035  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.719814,-74.010394,11/03/2020,115112,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Champion Parking W 57th Street - Tesla Destination,320 W 57th St,,New York,NY,10019,,212-308-5959  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767194,-73.984544,11/03/2020,115095,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,3050 Corlear Ave,,Bronx,NY,10463,,718-708-5077  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.879900,-73.907762,11/03/2020,150624,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,INDUSTRY CITY LOT B WEST,533 2nd Ave,,Brooklyn,NY,11232,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659333,-74.006419,04/06/2021,122592,2021-04-06 00:24:53,,,,,J1772
ELEC,MPG 266 E 97 St - Tesla Destination,266 E 97th St,,New York,NY,10021,,212-410-5270  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.784771,-73.946728,11/03/2020,115073,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Tivoli Village Office,86 Broadway,,Tivoli,NY,12583,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.058922,-73.911492,04/08/2020,123138,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,EMPIRE H-D DCFAST HOG,8 Industrial Ln,,New Rochelle,NY,10805,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.898226,-73.792186,04/06/2021,143319,2021-04-06 00:24:53,,,,,J1772COMBO
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,03/15/2021,65281,2021-03-15 13:14:11,SG,,,11/01/2014,J1772
ELEC,Northwell,475 Seaview Ave,,Staten Island,NY,10305,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts Paypal,A D M V,,6,,,EV Connect,http://evconnect.com/,200-8,40.584259,-74.086919,10/09/2020,166368,2021-03-11 23:22:17,P,,,05/07/2020,J1772
ELEC,Hampton Inn Cortland - Tesla Destination,26 River St,,Cortland,NY,13045,,607-662-0007  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.606836,-76.164117,11/03/2020,114929,2021-03-11 23:22:17,P,,,08/15/2016,J1772 TESLA
ELEC,RRH CLIFTON RIGHT 2,2 Coulter Rd,,Clifton Springs,NY,14432,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.959804,-77.135207,04/06/2021,145086,2021-04-06 00:24:53,,,,,J1772
ELEC,Hampton Inn Corning/Painted Post - Tesla Destination,248 Town Center Rd,,Painted Post,NY,14870,,607-936-5020  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.149988,-77.108033,11/03/2020,115207,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Rapidpark 205 W 101st Street - Tesla Destination,205 W 101st Street,,New York,NY,10025,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.797676,-73.968479,11/03/2020,169060,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,1 Hotel Brooklyn Bridge - Tesla Destination,60 Furman St,,Brooklyn,NY,11201,,877-803-1111  877-798-3752,E,,Public,24 hours daily; see valet for access,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702241,-73.995539,11/03/2020,114908,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,SHELDON SUFFERN ORANGE AV APT 1,128 Orange Ave,,Suffern,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.115119,-74.153700,04/06/2021,174018,2021-04-06 00:24:53,,,,,J1772
ELEC,OUTSIDE SHOP02,175 Freemans Bridge Rd,,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.845987,-73.943170,04/06/2021,180110,2021-04-06 00:24:53,,,,,J1772
ELEC,Dune Deck - Tesla Destination,379 Dune Rd,,Westhampton Beach,NY,11978,,631-998-0050  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.789543,-72.662605,11/03/2020,115247,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,NYSE Thruway - Exit 48A - Pembroke,8420 Alleghany Rd,,Corfu,NY,14036,,866-816-7584,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal and Apple Pay,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.002552,-78.407167,12/03/2020,168456,2021-03-29 15:56:47,LG,,,08/25/2020,J1772
ELEC,ADIRONDACK EV 1,NY-30,,Blue Mountain Lake,NY,12812,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.869392,-74.431812,04/06/2021,162396,2021-04-06 00:24:53,,,,,J1772
ELEC,Hatchet Hardware of Waterford,42 Saratoga Ave,,Waterford,NY,12188,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,42.782254,-73.696148,04/06/2021,165117,2021-04-06 01:29:08,,,,,J1772
ELEC,JATC IBEW LU910 OHIO AVE 1,111 Ohio Ave,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.683044,-73.447391,04/06/2021,162161,2021-04-06 00:24:53,,,,,J1772
ELEC,Rochester Optical,1260 Lyell Ave,,Rochester,NY,14606,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,43.165109,-77.658178,06/09/2020,123065,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,506 W 181 St Garage-PARK-it - Tesla Destination,506 W 181 St,,Manhattan,NY,10033,,212-929-9404  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.848198,-73.931808,11/03/2020,150535,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,Albany Parking Authority,25 Orange St,,Albany,NY,12207,,,E,,Public - Credit card at all times,24 hours daily; Also accepts PayPal,A D M V,,9,,,EV Connect,http://evconnect.com/,200-8,42.653388,-73.749132,03/15/2021,185448,2021-03-15 13:14:11,P,,,05/20/2019,J1772
